title,state,wiki_link,imdb_link,imdb_id
The Squid and the Whale,New York,https://en.wikipedia.org/wiki/The_Squid_and_the_Whale,https://www.imdb.com/title/tt0367089/,tt0367089
St. Vincent,New York,https://en.wikipedia.org/wiki/St._Vincent_(film),https://www.imdb.com/title/tt2170593/,tt2170593
Straight Out of Brooklyn,New York,https://en.wikipedia.org/wiki/Straight_Out_of_Brooklyn,https://www.imdb.com/title/tt0102989/,tt0102989
Streets Is Watching,New York,https://en.wikipedia.org/wiki/Streets_Is_Watching_(film),https://www.imdb.com/title/tt0306100/,tt0306100
The Substitute 2: School's Out,New York,https://en.wikipedia.org/wiki/The_Substitute_2:_School%27s_Out,https://www.imdb.com/title/tt0120847/,tt0120847
Sunday Punch,New York,https://en.wikipedia.org/wiki/Sunday_Punch_(film),https://www.imdb.com/title/tt0035393/,tt0035393
Sunset Park,New York,https://en.wikipedia.org/wiki/Sunset_Park_(film),https://www.imdb.com/title/tt0117784/,tt0117784
The Super Cops,New York,https://en.wikipedia.org/wiki/The_Super_Cops,https://www.imdb.com/title/tt0072228/,tt0072228
Then She Found Me,New York,https://en.wikipedia.org/wiki/Then_She_Found_Me,https://www.imdb.com/title/tt0455805/,tt0455805
A Tree Grows in Brooklyn,New York,https://en.wikipedia.org/wiki/A_Tree_Grows_in_Brooklyn_(1945_film),https://www.imdb.com/title/tt0038190/,tt0038190
Turn It Up,New York,https://en.wikipedia.org/wiki/Turn_It_Up_(film),https://www.imdb.com/title/tt0216772/,tt0216772
Two Knights from Brooklyn,New York,https://en.wikipedia.org/wiki/Two_Knights_from_Brooklyn,https://www.imdb.com/title/tt00229797/,tt00229797
Two Lovers,New York,https://en.wikipedia.org/wiki/Two_Lovers_(2008_film),https://www.imdb.com/title/tt1103275/,tt1103275
The Unspeakable Act,New York,https://en.wikipedia.org/wiki/The_Unspeakable_Act,https://www.imdb.com/title/tt2023765/,tt2023765
Vampire in Brooklyn,New York,https://en.wikipedia.org/wiki/Vampire_in_Brooklyn,https://www.imdb.com/title/tt0114825/,tt0114825
A View from the Bridge,New York,https://en.wikipedia.org/wiki/A_View_from_the_Bridge_(film),https://www.imdb.com/title/tt0056668/,tt0056668
The Warriors,New York,https://en.wikipedia.org/wiki/The_Warriors_(film),https://www.imdb.com/title/tt0080120/,tt0080120
We Own the Night,New York,https://en.wikipedia.org/wiki/We_Own_the_Night_(film),https://www.imdb.com/title/tt0498399/,tt0498399
Where Is Kyra?,New York,https://en.wikipedia.org/wiki/Where_Is_Kyra%3F,https://www.imdb.com/title/tt5198670/,tt5198670
Whistling in Brooklyn,New York,https://en.wikipedia.org/wiki/Whistling_in_Brooklyn,https://www.imdb.com/title/tt0036533/,tt0036533
White Irish Drinkers,New York,https://en.wikipedia.org/wiki/White_Irish_Drinkers,https://www.imdb.com/title/tt1550524/,tt1550524
Who's the Man?,New York,https://en.wikipedia.org/wiki/Who%27s_the_Man%3F,https://www.imdb.com/title/tt0108560/,tt0108560
Why Can't We Be a Family Again?,New York,https://en.wikipedia.org/wiki/Why_Can%27t_We_Be_a_Family_Again%3F,https://www.imdb.com/title/tt0344563/,tt0344563
Wild Canaries,New York,https://en.wikipedia.org/wiki/Wild_Canaries,https://www.imdb.com/title/tt2800400/,tt2800400
Wonder,New York,https://en.wikipedia.org/wiki/Wonder_(film),https://www.imdb.com/title/tt2543472/,tt2543472
Wonder Wheel,New York,https://en.wikipedia.org/wiki/Wonder_Wheel_(film),https://www.imdb.com/title/tt5825380/,tt5825380
Coming 2 America,New York,https://en.wikipedia.org/wiki/Coming_2_America,https://www.imdb.com/title/tt6802400/,tt6802400
Coming to America,New York,https://en.wikipedia.org/wiki/Coming_to_America,https://www.imdb.com/title/tt0094898/,tt0094898
Drivers Wanted,New York,https://en.wikipedia.org/wiki/Drivers_Wanted_(2012_film),https://www.imdb.com/title/tt2281205/,tt2281205
Empire State,New York,https://en.wikipedia.org/wiki/Empire_State_(2013_film),https://www.imdb.com/title/tt2171867/,tt2171867
Eraser,New York,https://en.wikipedia.org/wiki/Eraser_(film),https://www.imdb.com/title/tt0116213/,tt0116213
In Jackson Heights,New York,https://en.wikipedia.org/wiki/In_Jackson_Heights,https://www.imdb.com/title/tt4936064/,tt4936064
Iron Man 2,New York,https://en.wikipedia.org/wiki/Iron_Man_2,https://www.imdb.com/title/tt1228705/,tt1228705
The Maltese Bippy,New York,https://en.wikipedia.org/wiki/The_Maltese_Bippy,https://www.imdb.com/title/tt0064627/,tt0064627
Now You See Me,New York,https://en.wikipedia.org/wiki/Now_You_See_Me_(film),https://www.imdb.com/title/tt1670345/,tt1670345
Once Upon a Time in Queens,New York,https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Queens,https://www.imdb.com/title/tt1639397/,tt1639397
Queens Logic,New York,https://en.wikipedia.org/wiki/Queens_Logic,https://www.imdb.com/title/tt0102741/,tt0102741
Raising Helen,New York,https://en.wikipedia.org/wiki/Raising_Helen,https://www.imdb.com/title/tt0350028/,tt0350028
Sunday,New York,https://en.wikipedia.org/wiki/Sunday_(1997_film),https://www.imdb.com/title/tt0120244/,tt0120244
Tenebrae,New York,https://en.wikipedia.org/wiki/Tenebrae_(film),https://www.imdb.com/title/tt0084777/,tt0084777
Tragedy: The Story of Queensbridge,New York,https://en.wikipedia.org/wiki/Tragedy:_The_Story_of_Queensbridge,https://www.imdb.com/title/tt0439855/,tt0439855
White Girl,New York,https://en.wikipedia.org/wiki/White_Girl_(2016_film),https://www.imdb.com/title/tt4129870/,tt4129870
The Amazing Spider-Man 2,New York,https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2,https://www.imdb.com/title/tt1872181/,tt1872181
Spider-Ham: Caught in a Ham,New York,https://en.wikipedia.org/wiki/Spider-Ham:_Caught_in_a_Ham,https://www.imdb.com/title/tt9803682/,tt9803682
Spider-Man,New York,https://en.wikipedia.org/wiki/Spider-Man_(1977_film),https://www.imdb.com/title/tt0075671/,tt0075671
Spider-Man,New York,https://en.wikipedia.org/wiki/Spider-Man_(1978_film),https://www.imdb.com/title/tt1841843/,tt1841843
Spider-Man Strikes Back,New York,https://en.wikipedia.org/wiki/Spider-Man_Strikes_Back,https://www.imdb.com/title/tt0078308/,tt0078308
Spider-Man: Far From Home,New York,https://en.wikipedia.org/wiki/Spider-Man:_Far_From_Home,https://www.imdb.com/title/tt6320628/,tt6320628
Spider-Man: The Dragon's Challenge,New York,https://en.wikipedia.org/wiki/Spider-Man:_The_Dragon%27s_Challenge,https://www.imdb.com/title/tt0077328/,tt0077328
Untitled Spider-Man: Far From Home sequel,New York,https://en.wikipedia.org/wiki/Untitled_Spider-Man:_Far_From_Home_sequel,https://www.imdb.com/title/tt10872600/,tt10872600
Untitled Spider-Man: Into the Spider-Verse sequel,New York,https://en.wikipedia.org/wiki/Untitled_Spider-Man:_Into_the_Spider-Verse_sequel,https://www.imdb.com/title/tt9362722/,tt9362722
3 Dev Adam,New York,https://en.wikipedia.org/wiki/3_Dev_Adam,https://www.imdb.com/title/tt0181947/,tt0181947
The Green Goblin's Last Stand,New York,https://en.wikipedia.org/wiki/The_Green_Goblin%27s_Last_Stand,https://www.imdb.com/title/tt0360619/,tt0360619
Spider-Man,New York,https://en.wikipedia.org/wiki/Spider-Man_(1969_film),https://www.imdb.com/title/tt3959528/,tt3959528
Spider-Man Versus Kraven the Hunter,New York,https://en.wikipedia.org/wiki/Spider-Man_Versus_Kraven_the_Hunter,https://www.imdb.com/title/tt3960748/,tt3960748
2:22,New York,https://en.wikipedia.org/wiki/2:22_(2017_film),https://www.imdb.com/title/tt1131724/,tt1131724
2by4,New York,https://en.wikipedia.org/wiki/2by4,https://www.imdb.com/title/tt0138988/,tt0138988
3 Men in White,New York,https://en.wikipedia.org/wiki/3_Men_in_White,https://www.imdb.com/title/tt0037373/,tt0037373
The 4th Floor,New York,https://en.wikipedia.org/wiki/The_4th_Floor_(1999_film),https://www.imdb.com/title/tt0167752/,tt0167752
5 Flights Up,New York,https://en.wikipedia.org/wiki/5_Flights_Up,https://www.imdb.com/title/tt2933544/,tt2933544
5 to 7,New York,https://en.wikipedia.org/wiki/5_to_7,https://www.imdb.com/title/tt2486678/,tt2486678
The 5th Wave,New York,https://en.wikipedia.org/wiki/The_5th_Wave_(film),https://www.imdb.com/title/tt2304933/,tt2304933
6 Underground,New York,https://en.wikipedia.org/wiki/6_Underground_(film),https://www.imdb.com/title/tt8106534/,tt8106534
9/11,New York,https://en.wikipedia.org/wiki/9/11_(2017_film),https://www.imdb.com/title/tt4917224/,tt4917224
10 Rules for Sleeping Around,New York,https://en.wikipedia.org/wiki/10_Rules_for_Sleeping_Around,https://www.imdb.com/title/tt1993391/,tt1993391
12 Years a Slave,New York,https://en.wikipedia.org/wiki/12_Years_a_Slave_(film),https://www.imdb.com/title/tt2024544/,tt2024544
13 Going on 30,New York,https://en.wikipedia.org/wiki/13_Going_on_30,https://www.imdb.com/title/tt0337563/,tt0337563
15 Minutes,New York,https://en.wikipedia.org/wiki/15_Minutes,https://www.imdb.com/title/tt0179626/,tt0179626
16 Blocks,New York,https://en.wikipedia.org/wiki/16_Blocks,https://www.imdb.com/title/tt0450232/,tt0450232
The 24 Hour Woman,New York,https://en.wikipedia.org/wiki/The_24_Hour_Woman,https://www.imdb.com/title/tt0138279/,tt0138279
24 Hours,New York,https://en.wikipedia.org/wiki/24_Hours_(1931_film),https://www.imdb.com/title/tt0021580/,tt0021580
25th Hour,New York,https://en.wikipedia.org/wiki/25th_Hour,https://www.imdb.com/title/tt0307901/,tt0307901
27 Dresses,New York,https://en.wikipedia.org/wiki/27_Dresses,https://www.imdb.com/title/tt0988595/,tt0988595
40 Carats,New York,https://en.wikipedia.org/wiki/40_Carats_(film),https://www.imdb.com/title/tt0070068/,tt0070068
The 40-Year-Old Version,New York,https://en.wikipedia.org/wiki/The_40-Year-Old_Version,https://www.imdb.com/title/tt10642834/,tt10642834
42nd Street,New York,https://en.wikipedia.org/wiki/42nd_Street_(film),https://www.imdb.com/title/tt0024034/,tt0024034
54,New York,https://en.wikipedia.org/wiki/54_(film),https://www.imdb.com/title/tt0120577/,tt0120577
84 Charing Cross Road,New York,https://en.wikipedia.org/wiki/84_Charing_Cross_Road_(film),https://www.imdb.com/title/tt0090570/,tt0090570
99 River Street,New York,https://en.wikipedia.org/wiki/99_River_Street,https://www.imdb.com/title/tt0045465/,tt0045465
200 Cigarettes,New York,https://en.wikipedia.org/wiki/200_Cigarettes,https://www.imdb.com/title/tt0137338/,tt0137338
2012: Ice Age,New York,https://en.wikipedia.org/wiki/2012:_Ice_Age,https://www.imdb.com/title/tt1846444/,tt1846444
Aaron Loves Angela,New York,https://en.wikipedia.org/wiki/Aaron_Loves_Angela,https://www.imdb.com/title/tt0072596/,tt0072596
Abbott and Costello in the Foreign Legion,New York,https://en.wikipedia.org/wiki/Abbott_and_Costello_in_the_Foreign_Legion,https://www.imdb.com/title/tt0042179/,tt0042179
Abducted: The Carlina White Story,New York,https://en.wikipedia.org/wiki/Abducted:_The_Carlina_White_Story,https://www.imdb.com/title/tt2212658/,tt2212658
About Mrs. Leslie,New York,https://en.wikipedia.org/wiki/About_Mrs._Leslie,https://www.imdb.com/title/tt0046676/,tt0046676
The Accidental Husband,New York,https://en.wikipedia.org/wiki/The_Accidental_Husband,https://www.imdb.com/title/tt0809504/,tt0809504
Across the Universe,New York,https://en.wikipedia.org/wiki/Across_the_Universe_(film),https://www.imdb.com/title/tt0445922/,tt0445922
Adam,New York,https://en.wikipedia.org/wiki/Adam_(2019_American_film),https://www.imdb.com/title/tt6316466/,tt6316466
Adam & Steve,New York,https://en.wikipedia.org/wiki/Adam_%26_Steve,https://www.imdb.com/title/tt0372122/,tt0372122
Adam's Rib,New York,https://en.wikipedia.org/wiki/Adam%27s_Rib,https://www.imdb.com/title/tt0041090/,tt0041090
Addicted to Love,New York,https://en.wikipedia.org/wiki/Addicted_to_Love_(film),https://www.imdb.com/title/tt0118556/,tt0118556
The Addiction,New York,https://en.wikipedia.org/wiki/The_Addiction,https://www.imdb.com/title/tt0112288/,tt0112288
The Adjustment Bureau,New York,https://en.wikipedia.org/wiki/The_Adjustment_Bureau,https://www.imdb.com/title/tt1385826/,tt1385826
Adrift in Manhattan,New York,https://en.wikipedia.org/wiki/Adrift_in_Manhattan,https://www.imdb.com/title/tt0497316/,tt0497316
Adventure in Manhattan,New York,https://en.wikipedia.org/wiki/Adventure_in_Manhattan,https://www.imdb.com/title/tt0027258/,tt0027258
The Adventures of Elmo in Grouchland,New York,https://en.wikipedia.org/wiki/The_Adventures_of_Elmo_in_Grouchland,https://www.imdb.com/title/tt0159421/,tt0159421
The Adventures of Rocky and Bullwinkle,New York,https://en.wikipedia.org/wiki/The_Adventures_of_Rocky_and_Bullwinkle_(film),https://www.imdb.com/title/tt0131704/,tt0131704
An Affair of the Skin,New York,https://en.wikipedia.org/wiki/An_Affair_of_the_Skin,https://www.imdb.com/title/tt0058877/,tt0058877
An Affair to Remember,New York,https://en.wikipedia.org/wiki/An_Affair_to_Remember,https://www.imdb.com/title/tt0050105/,tt0050105
Affairs of a Gentleman,New York,https://en.wikipedia.org/wiki/Affairs_of_a_Gentleman,https://www.imdb.com/title/tt0024817/,tt0024817
The Affairs of Susan,New York,https://en.wikipedia.org/wiki/The_Affairs_of_Susan,https://www.imdb.com/title/tt0037498/,tt0037498
After the Wedding,New York,https://en.wikipedia.org/wiki/After_the_Wedding_(2019_film),https://www.imdb.com/title/tt7985692/,tt7985692
After.Life,New York,https://en.wikipedia.org/wiki/After.Life,https://www.imdb.com/title/tt0838247/,tt0838247
Aftershock: Earthquake in New York,New York,https://en.wikipedia.org/wiki/Aftershock:_Earthquake_in_New_York,https://www.imdb.com/title/tt0186804/,tt0186804
Age Isn't Everything,New York,https://en.wikipedia.org/wiki/Age_Isn%27t_Everything,https://www.imdb.com/title/tt0103629/,tt0103629
The Age of Innocence,New York,https://en.wikipedia.org/wiki/The_Age_of_Innocence_(1924_film),https://www.imdb.com/title/tt0014651/,tt0014651
The Age of Innocence,New York,https://en.wikipedia.org/wiki/The_Age_of_Innocence_(1934_film),https://www.imdb.com/title/tt0024819/,tt0024819
The Age of Innocence,New York,https://en.wikipedia.org/wiki/The_Age_of_Innocence_(1993_film),https://www.imdb.com/title/tt0106226/,tt0106226
Aleksandr's Price,New York,https://en.wikipedia.org/wiki/Aleksandr%27s_Price,https://www.imdb.com/title/tt2215515/,tt2215515
Alexander's Ragtime Band,New York,https://en.wikipedia.org/wiki/Alexander%27s_Ragtime_Band_(film),https://www.imdb.com/title/tt0029852/,tt0029852
Alfie,New York,https://en.wikipedia.org/wiki/Alfie_(2004_film),https://www.imdb.com/title/tt0375173/,tt0375173
Ali,New York,https://en.wikipedia.org/wiki/Ali_(film),https://www.imdb.com/title/tt0248667/,tt0248667
Alia's Birth,New York,https://en.wikipedia.org/wiki/Alia%27s_Birth,https://www.imdb.com/title/tt10156216/,tt10156216
Alice,New York,https://en.wikipedia.org/wiki/Alice_(1990_film),https://www.imdb.com/title/tt0099012/,tt0099012
Alice in the Cities,New York,https://en.wikipedia.org/wiki/Alice_in_the_Cities,https://www.imdb.com/title/tt0069687/,tt0069687
Alice's Restaurant,New York,https://en.wikipedia.org/wiki/Alice%27s_Restaurant_(film),https://www.imdb.com/title/tt0064002/,tt0064002
All About Eve,New York,https://en.wikipedia.org/wiki/All_About_Eve,https://www.imdb.com/title/tt0042192/,tt0042192
All Eyez on Me,New York,https://en.wikipedia.org/wiki/All_Eyez_on_Me_(film),https://www.imdb.com/title/tt1666185/,tt1666185
All God's Creatures,New York,https://en.wikipedia.org/wiki/All_God%27s_Creatures,https://www.imdb.com/title/tt1261964/,tt1261964
All Over Me,New York,https://en.wikipedia.org/wiki/All_Over_Me_(film),https://www.imdb.com/title/tt0118586/,tt0118586
All That Jazz,New York,https://en.wikipedia.org/wiki/All_That_Jazz_(film),https://www.imdb.com/title/tt0078754/,tt0078754
All the Fine Young Cannibals,New York,https://en.wikipedia.org/wiki/All_the_Fine_Young_Cannibals,https://www.imdb.com/title/tt0053582/,tt0053582
All the Vermeers in New York,New York,https://en.wikipedia.org/wiki/All_the_Vermeers_in_New_York,https://www.imdb.com/title/tt0099014/,tt0099014
All Through the Night,New York,https://en.wikipedia.org/wiki/All_Through_the_Night_(film),https://www.imdb.com/title/tt0034449/,tt0034449
Allure,New York,https://en.wikipedia.org/wiki/Allure_(2014_film),https://www.imdb.com/title/tt2421868/,tt2421868
The Amazing Dr. Clitterhouse,New York,https://en.wikipedia.org/wiki/The_Amazing_Dr._Clitterhouse,https://www.imdb.com/title/tt0029864/,tt0029864
The Ambulance,New York,https://en.wikipedia.org/wiki/The_Ambulance,https://www.imdb.com/title/tt0099026/,tt0099026
America America,New York,https://en.wikipedia.org/wiki/America_America,https://www.imdb.com/title/tt0056825/,tt0056825
American Dreams in China,New York,https://en.wikipedia.org/wiki/American_Dreams_in_China,https://www.imdb.com/title/tt2278392/,tt2278392
American Gangster,New York,https://en.wikipedia.org/wiki/American_Gangster_(film),https://www.imdb.com/title/tt0765429/,tt0765429
American Hot Wax,New York,https://en.wikipedia.org/wiki/American_Hot_Wax,https://www.imdb.com/title/tt0077158/,tt0077158
American Madness,New York,https://en.wikipedia.org/wiki/American_Madness,https://www.imdb.com/title/tt0022626/,tt0022626
American Pop,New York,https://en.wikipedia.org/wiki/American_Pop,https://www.imdb.com/title/tt0082009/,tt0082009
American Psycho,New York,https://en.wikipedia.org/wiki/American_Psycho_(film),https://www.imdb.com/title/tt0144084/,tt0144084
"American Stories: Food, Family and Philosophy",New York,"https://en.wikipedia.org/wiki/American_Stories:_Food,_Family_and_Philosophy",https://www.imdb.com/title/tt0095310/,tt0095310
Amira & Sam,New York,https://en.wikipedia.org/wiki/Amira_%26_Sam,https://www.imdb.com/title/tt3139538/,tt3139538
Anacondas: The Hunt for the Blood Orchid,New York,https://en.wikipedia.org/wiki/Anacondas:_The_Hunt_for_the_Blood_Orchid,https://www.imdb.com/title/tt0366174/,tt0366174
Analyze That,New York,https://en.wikipedia.org/wiki/Analyze_That,https://www.imdb.com/title/tt0289848/,tt0289848
Analyze This,New York,https://en.wikipedia.org/wiki/Analyze_This,https://www.imdb.com/title/tt0122933/,tt0122933
Anchorman 2: The Legend Continues,New York,https://en.wikipedia.org/wiki/Anchorman_2:_The_Legend_Continues,https://www.imdb.com/title/tt1229340/,tt1229340
The Anderson Tapes,New York,https://en.wikipedia.org/wiki/The_Anderson_Tapes,https://www.imdb.com/title/tt0066767/,tt0066767
Andre's Mother,New York,https://en.wikipedia.org/wiki/Andre%27s_Mother,https://www.imdb.com/title/tt0099037/,tt0099037
Andy,New York,https://en.wikipedia.org/wiki/Andy_(film),https://www.imdb.com/title/tt0058907/,tt0058907
Andy Hardy Meets Debutante,New York,https://en.wikipedia.org/wiki/Andy_Hardy_Meets_Debutante,https://www.imdb.com/title/tt0032206/,tt0032206
Angel Heart,New York,https://en.wikipedia.org/wiki/Angel_Heart,https://www.imdb.com/title/tt0092563/,tt0092563
Angelo My Love,New York,https://en.wikipedia.org/wiki/Angelo_My_Love,https://www.imdb.com/title/tt0085168/,tt0085168
Anger Management,New York,https://en.wikipedia.org/wiki/Anger_Management_(film),https://www.imdb.com/title/tt0305224/,tt0305224
Anna Pavlova,New York,https://en.wikipedia.org/wiki/Anna_Pavlova_(film),https://www.imdb.com/title/tt0086089/,tt0086089
Anne B. Real,New York,https://en.wikipedia.org/wiki/Anne_B._Real,https://www.imdb.com/title/tt0315775/,tt0315775
Annie,New York,https://en.wikipedia.org/wiki/Annie_(1982_film),https://www.imdb.com/title/tt0083564/,tt0083564
Annie,New York,https://en.wikipedia.org/wiki/Annie_(1999_film),https://www.imdb.com/title/tt0207972/,tt0207972
Annie,New York,https://en.wikipedia.org/wiki/Annie_(2014_film),https://www.imdb.com/title/tt1823664/,tt1823664
Another Woman,New York,https://en.wikipedia.org/wiki/Another_Woman_(1988_film),https://www.imdb.com/title/tt0094663/,tt0094663
Antz,New York,https://en.wikipedia.org/wiki/Antz,https://www.imdb.com/title/tt0120587/,tt0120587
Any Wednesday,New York,https://en.wikipedia.org/wiki/Any_Wednesday,https://www.imdb.com/title/tt0060112/,tt0060112
Anybody Here Seen Kelly?,New York,https://en.wikipedia.org/wiki/Anybody_Here_Seen_Kelly%3F,https://www.imdb.com/title/tt0018647/,tt0018647
Anything Can Happen,New York,https://en.wikipedia.org/wiki/Anything_Can_Happen,https://www.imdb.com/title/tt0044366/,tt0044366
Anything Else,New York,https://en.wikipedia.org/wiki/Anything_Else,https://www.imdb.com/title/tt0313792/,tt0313792
The Apartment,New York,https://en.wikipedia.org/wiki/The_Apartment,https://www.imdb.com/title/tt0053604/,tt0053604
Applause,New York,https://en.wikipedia.org/wiki/Applause_(1929_film),https://www.imdb.com/title/tt0019644/,tt0019644
April Flowers,New York,https://en.wikipedia.org/wiki/April_Flowers_(film),https://www.imdb.com/title/tt4425518/,tt4425518
The April Fools,New York,https://en.wikipedia.org/wiki/The_April_Fools,https://www.imdb.com/title/tt0064036/,tt0064036
Arbitrage,New York,https://en.wikipedia.org/wiki/Arbitrage_(film),https://www.imdb.com/title/tt1764183/,tt1764183
Arizona to Broadway,New York,https://en.wikipedia.org/wiki/Arizona_to_Broadway,https://www.imdb.com/title/tt0023764/,tt0023764
Armageddon,New York,https://en.wikipedia.org/wiki/Armageddon_(1998_film),https://www.imdb.com/title/tt0120591/,tt0120591
Around the World in 80 Days,New York,https://en.wikipedia.org/wiki/Around_the_World_in_80_Days_(2004_film),https://www.imdb.com/title/tt0327437/,tt0327437
The Art of Getting By,New York,https://en.wikipedia.org/wiki/The_Art_of_Getting_By,https://www.imdb.com/title/tt1645080/,tt1645080
Art School Confidential,New York,https://en.wikipedia.org/wiki/Art_School_Confidential,https://www.imdb.com/title/tt0364955/,tt0364955
Arthur,New York,https://en.wikipedia.org/wiki/Arthur_(1981_film),https://www.imdb.com/title/tt0082031/,tt0082031
Arthur 2: On the Rocks,New York,https://en.wikipedia.org/wiki/Arthur_2:_On_the_Rocks,https://www.imdb.com/title/tt0094678/,tt0094678
Arthur,New York,https://en.wikipedia.org/wiki/Arthur_(2011_film),https://www.imdb.com/title/tt1334512/,tt1334512
As Good as Dead,New York,https://en.wikipedia.org/wiki/As_Good_as_Dead_(2010_film),https://www.imdb.com/title/tt1294136/,tt1294136
As Good as It Gets,New York,https://en.wikipedia.org/wiki/As_Good_as_It_Gets,https://www.imdb.com/title/tt0119822/,tt0119822
Ask Any Girl,New York,https://en.wikipedia.org/wiki/Ask_Any_Girl_(film),https://www.imdb.com/title/tt0052583/,tt0052583
Assault on Wall Street,New York,https://en.wikipedia.org/wiki/Assault_on_Wall_Street,https://www.imdb.com/title/tt2368553/,tt2368553
The Assistant,New York,https://en.wikipedia.org/wiki/The_Assistant_(2019_film),https://www.imdb.com/title/tt9000224/,tt9000224
The Associate,New York,https://en.wikipedia.org/wiki/The_Associate_(1996_film),https://www.imdb.com/title/tt0115580/,tt0115580
Asthma,New York,https://en.wikipedia.org/wiki/Asthma_(film),https://www.imdb.com/title/tt3042626/,tt3042626
The Astronaut's Wife,New York,https://en.wikipedia.org/wiki/The_Astronaut%27s_Wife,https://www.imdb.com/title/tt0138304/,tt0138304
Asylum Seekers,New York,https://en.wikipedia.org/wiki/Asylum_Seekers_(film),https://www.imdb.com/title/tt1132135/,tt1132135
At Coney Island,New York,https://en.wikipedia.org/wiki/At_Coney_Island,https://www.imdb.com/title/tt0002034/,tt0002034
At First Sight,New York,https://en.wikipedia.org/wiki/At_First_Sight_(1999_film),https://www.imdb.com/title/tt0132512/,tt0132512
At War with Love,New York,https://en.wikipedia.org/wiki/At_War_with_Love,https://www.imdb.com/title/tt5263116/,tt5263116
Atlantic Rim,New York,https://en.wikipedia.org/wiki/Atlantic_Rim_(film),https://www.imdb.com/title/tt2740710/,tt2740710
The Audrey Hepburn Story,New York,https://en.wikipedia.org/wiki/The_Audrey_Hepburn_Story,https://www.imdb.com/title/tt0163887/,tt0163887
Audrey Rose,New York,https://en.wikipedia.org/wiki/Audrey_Rose_(film),https://www.imdb.com/title/tt0075704/,tt0075704
August Rush,New York,https://en.wikipedia.org/wiki/August_Rush,https://www.imdb.com/title/tt0426931/,tt0426931
Author! Author!,New York,https://en.wikipedia.org/wiki/Author!_Author!_(film),https://www.imdb.com/title/tt0083598/,tt0083598
Autumn in New York,New York,https://en.wikipedia.org/wiki/Autumn_in_New_York_(film),https://www.imdb.com/title/tt0174480/,tt0174480
An Autumn's Tale,New York,https://en.wikipedia.org/wiki/An_Autumn%27s_Tale,https://www.imdb.com/title/tt0093426/,tt0093426
The Avengers,New York,https://en.wikipedia.org/wiki/The_Avengers_(2012_film),https://www.imdb.com/title/tt0848228/,tt0848228
B.S. I Love You,New York,https://en.wikipedia.org/wiki/B.S._I_Love_You,https://www.imdb.com/title/tt0066803/,tt0066803
Baby Boom,New York,https://en.wikipedia.org/wiki/Baby_Boom_(film),https://www.imdb.com/title/tt0092605/,tt0092605
Baby Face,New York,https://en.wikipedia.org/wiki/Baby_Face_(film),https://www.imdb.com/title/tt0023775/,tt0023775
Babylon A.D.,New York,https://en.wikipedia.org/wiki/Babylon_A.D.,https://www.imdb.com/title/tt0364970/,tt0364970
Bachelor Apartment,New York,https://en.wikipedia.org/wiki/Bachelor_Apartment,https://www.imdb.com/title/tt0021632/,tt0021632
Bachelor Mother,New York,https://en.wikipedia.org/wiki/Bachelor_Mother,https://www.imdb.com/title/tt0031067/,tt0031067
Back Street,New York,https://en.wikipedia.org/wiki/Back_Street_(1932_film),https://www.imdb.com/title/tt0022651/,tt0022651
Back Street,New York,https://en.wikipedia.org/wiki/Back_Street_(1941_film),https://www.imdb.com/title/tt0033365/,tt0033365
Back to the Sea,New York,https://en.wikipedia.org/wiki/Back_to_the_Sea,https://www.imdb.com/title/tt2190193/,tt2190193
The Back-up Plan,New York,https://en.wikipedia.org/wiki/The_Back-up_Plan,https://www.imdb.com/title/tt1212436/,tt1212436
Bad Girls Go to Hell,New York,https://en.wikipedia.org/wiki/Bad_Girls_Go_to_Hell,https://www.imdb.com/title/tt0058933/,tt0058933
Bad Lieutenant,New York,https://en.wikipedia.org/wiki/Bad_Lieutenant,https://www.imdb.com/title/tt0103759/,tt0103759
Badge 373,New York,https://en.wikipedia.org/wiki/Badge_373,https://www.imdb.com/title/tt0069761/,tt0069761
Baggage Claim,New York,https://en.wikipedia.org/wiki/Baggage_Claim_(film),https://www.imdb.com/title/tt1171222/,tt1171222
Ball of Fire,New York,https://en.wikipedia.org/wiki/Ball_of_Fire,https://www.imdb.com/title/tt0033373/,tt0033373
Balto,New York,https://en.wikipedia.org/wiki/Balto_(film),https://www.imdb.com/title/tt0112453/,tt0112453
The Bamboo Blonde,New York,https://en.wikipedia.org/wiki/The_Bamboo_Blonde,https://www.imdb.com/title/tt0038324/,tt0038324
Bamboozled,New York,https://en.wikipedia.org/wiki/Bamboozled,https://www.imdb.com/title/tt0215545/,tt0215545
Bananas,New York,https://en.wikipedia.org/wiki/Bananas_(film),https://www.imdb.com/title/tt0066808/,tt0066808
Bang the Drum Slowly,New York,https://en.wikipedia.org/wiki/Bang_the_Drum_Slowly_(film),https://www.imdb.com/title/tt0069765/,tt0069765
Banksy Does New York,New York,https://en.wikipedia.org/wiki/Banksy_Does_New_York,https://www.imdb.com/title/tt3995006/,tt3995006
Barefoot in the Park,New York,https://en.wikipedia.org/wiki/Barefoot_in_the_Park_(film),https://www.imdb.com/title/tt0061385/,tt0061385
Barton Fink,New York,https://en.wikipedia.org/wiki/Barton_Fink,https://www.imdb.com/title/tt0101410/,tt0101410
