title,state,wiki_link,imdb_link,imdb_id,year,genres,rating,votes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
Grumpier Old Men,Minnesota,https://en.wikipedia.org/wiki/Grumpier_Old_Men,https://www.imdb.com/title/tt0113228/,tt0113228,1995,"Comedy,Romance",6.7,23855,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Grumpy Old Men,Minnesota,https://en.wikipedia.org/wiki/Grumpy_Old_Men_(film),https://www.imdb.com/title/tt0107050/,tt0107050,1993,"Comedy,Drama,Romance",7.0,42328,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Herman U. S. A.,Minnesota,https://en.wikipedia.org/wiki/Herman_U._S._A.,https://www.imdb.com/title/tt0174732/,tt0174732,2001,"Comedy,Romance",6.2,137,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"Hey, Stop Stabbing Me!",Minnesota,"https://en.wikipedia.org/wiki/Hey,_Stop_Stabbing_Me!",https://www.imdb.com/title/tt0360639/,tt0360639,2003,"Comedy,Horror,Thriller",5.9,178,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Into Temptation,Minnesota,https://en.wikipedia.org/wiki/Into_Temptation_(film),https://www.imdb.com/title/tt1232824/,tt1232824,2009,Drama,6.5,801,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
It Ain't Easy,Minnesota,https://en.wikipedia.org/wiki/It_Ain%27t_Easy_(film),https://www.imdb.com/title/tt0189615/,tt0189615,1972,Adventure,4.3,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jennifer's Body,Minnesota,https://en.wikipedia.org/wiki/Jennifer%27s_Body,https://www.imdb.com/title/tt1131734/,tt1131734,2009,"Comedy,Horror",5.2,114049,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Jingle All the Way,Minnesota,https://en.wikipedia.org/wiki/Jingle_All_the_Way,https://www.imdb.com/title/tt0116705/,tt0116705,1996,"Adventure,Comedy,Family",5.6,89741,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joe Somebody,Minnesota,https://en.wikipedia.org/wiki/Joe_Somebody,https://www.imdb.com/title/tt0279889/,tt0279889,2001,"Comedy,Drama",5.5,9888,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juno,Minnesota,https://en.wikipedia.org/wiki/Juno_(film),https://www.imdb.com/title/tt0467406/,tt0467406,2007,"Comedy,Drama",7.4,485627,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Life Partners,Minnesota,https://en.wikipedia.org/wiki/Life_Partners,https://www.imdb.com/title/tt2870808/,tt2870808,2014,"Comedy,Drama,Romance",6.2,8275,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Little Big League,Minnesota,https://en.wikipedia.org/wiki/Little_Big_League,https://www.imdb.com/title/tt0110363/,tt0110363,1994,"Comedy,Family,Sport",6.1,9692,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
A Little Trip to Heaven,Minnesota,https://en.wikipedia.org/wiki/A_Little_Trip_to_Heaven,https://www.imdb.com/title/tt0420740/,tt0420740,2005,"Drama,Thriller",6.0,4655,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Long Riders,Minnesota,https://en.wikipedia.org/wiki/The_Long_Riders,https://www.imdb.com/title/tt0081071/,tt0081071,1980,"Biography,Crime,Western",7.0,9675,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Long Riders,Missouri,https://en.wikipedia.org/wiki/The_Long_Riders,https://www.imdb.com/title/tt0081071/,tt0081071,1980,"Biography,Crime,Western",7.0,9675,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Madness,Minnesota,https://en.wikipedia.org/wiki/Madness_(2010_film),https://www.imdb.com/title/tt1602093/,tt1602093,2010,Horror,3.4,353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Major League: Back to the Minors,Minnesota,https://en.wikipedia.org/wiki/Major_League:_Back_to_the_Minors,https://www.imdb.com/title/tt0120742/,tt0120742,1998,"Comedy,Sport",4.7,7031,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Mighty Ducks,Minnesota,https://en.wikipedia.org/wiki/The_Mighty_Ducks,https://www.imdb.com/title/tt0104868/,tt0104868,1992,"Comedy,Drama,Family",6.5,57699,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Millennium,Minnesota,https://en.wikipedia.org/wiki/Millennium_(film),https://www.imdb.com/title/tt0097883/,tt0097883,1989,"Drama,Sci-Fi,Thriller",5.8,5940,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
The New Land,Minnesota,https://en.wikipedia.org/wiki/The_New_Land,https://www.imdb.com/title/tt0069035/,tt0069035,1972,"Drama,Western",8.0,3878,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
North Country,Minnesota,https://en.wikipedia.org/wiki/North_Country_(film),https://www.imdb.com/title/tt0395972/,tt0395972,2005,Drama,7.3,39325,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
One More Saturday Night,Minnesota,https://en.wikipedia.org/wiki/One_More_Saturday_Night_(film),https://www.imdb.com/title/tt0091681/,tt0091681,1986,Comedy,5.9,237,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Overnight Delivery,Minnesota,https://en.wikipedia.org/wiki/Overnight_Delivery,https://www.imdb.com/title/tt0117276/,tt0117276,1998,"Comedy,Romance",6.1,6212,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
A Prairie Home Companion,Minnesota,https://en.wikipedia.org/wiki/A_Prairie_Home_Companion_(film),https://www.imdb.com/title/tt0420087/,tt0420087,2006,"Comedy,Drama,Music",6.7,21755,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Pretend You Don't See Her,Minnesota,https://en.wikipedia.org/wiki/Pretend_You_Don%27t_See_Her_(film),https://www.imdb.com/title/tt0296813/,tt0296813,2002,"Crime,Drama,Mystery",5.6,352,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Pretend You Don't See Her,New York,https://en.wikipedia.org/wiki/Pretend_You_Don%27t_See_Her_(film),https://www.imdb.com/title/tt0296813/,tt0296813,2002,"Crime,Drama,Mystery",5.6,352,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Public Domain,Minnesota,https://en.wikipedia.org/wiki/The_Public_Domain_(film),https://www.imdb.com/title/tt3626508/,tt3626508,2015,Drama,7.4,20,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Purple Rain,Minnesota,https://en.wikipedia.org/wiki/Purple_Rain_(film),https://www.imdb.com/title/tt0087957/,tt0087957,1984,"Drama,Music,Romance",6.6,19226,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Regression,Minnesota,https://en.wikipedia.org/wiki/Regression_(film),https://www.imdb.com/title/tt3319920/,tt3319920,2015,"Crime,Drama,Mystery",5.7,36543,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Rio,Minnesota,https://en.wikipedia.org/wiki/Rio_(2011_film),https://www.imdb.com/title/tt1436562/,tt1436562,2011,"Adventure,Animation,Comedy",6.9,203590,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A Serious Man,Minnesota,https://en.wikipedia.org/wiki/A_Serious_Man,https://www.imdb.com/title/tt1019452/,tt1019452,2009,"Comedy,Drama",7.0,131743,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A Simple Plan,Minnesota,https://en.wikipedia.org/wiki/A_Simple_Plan_(film),https://www.imdb.com/title/tt0120324/,tt0120324,1998,"Crime,Drama,Thriller",7.5,62542,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Skyscraper,Minnesota,https://en.wikipedia.org/wiki/Skyscraper_(2018_film),https://www.imdb.com/title/tt5758778/,tt5758778,2018,"Action,Adventure,Thriller",5.8,103951,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Smith of Minnesota,Minnesota,https://en.wikipedia.org/wiki/Smith_of_Minnesota,https://www.imdb.com/title/tt0035346/,tt0035346,1942,"Drama,Sport",6.9,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Someone's Knocking at the Door,Minnesota,https://en.wikipedia.org/wiki/Someone%27s_Knocking_at_the_Door,https://www.imdb.com/title/tt1303902/,tt1303902,2009,"Fantasy,Horror",4.1,1357,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Strange Nature,Minnesota,https://en.wikipedia.org/wiki/Strange_Nature_(film),https://www.imdb.com/title/tt3113836/,tt3113836,2018,"Drama,Horror,Mystery",4.3,550,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The Stranger Within,Minnesota,https://en.wikipedia.org/wiki/The_Stranger_Within_(1990_film),https://www.imdb.com/title/tt0100701/,tt0100701,1990,Thriller,6.0,314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Stuck Between Stations,Minnesota,https://en.wikipedia.org/wiki/Stuck_Between_Stations,https://www.imdb.com/title/tt1536440/,tt1536440,2011,"Comedy,Drama,Romance",6.3,964,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sweet Land,Minnesota,https://en.wikipedia.org/wiki/Sweet_Land,https://www.imdb.com/title/tt0428038/,tt0428038,2005,"Drama,Romance",7.1,3616,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
This Is My Affair,Minnesota,https://en.wikipedia.org/wiki/This_Is_My_Affair,https://www.imdb.com/title/tt0029662/,tt0029662,1937,"Crime,Drama,History",6.7,508,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Toilers and the Wayfarers,Minnesota,https://en.wikipedia.org/wiki/The_Toilers_and_the_Wayfarers,https://www.imdb.com/title/tt0114687/,tt0114687,1995,"Drama,Romance",6.2,485,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The True Story of Jesse James,Minnesota,https://en.wikipedia.org/wiki/The_True_Story_of_Jesse_James,https://www.imdb.com/title/tt0051114/,tt0051114,1957,"Action,Biography,Crime",6.3,1232,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Untamed Heart,Minnesota,https://en.wikipedia.org/wiki/Untamed_Heart,https://www.imdb.com/title/tt0108451/,tt0108451,1993,"Drama,Romance",6.8,12571,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Voices Within: The Lives of Truddi Chase,Minnesota,https://en.wikipedia.org/wiki/Voices_Within:_The_Lives_of_Truddi_Chase,https://www.imdb.com/title/tt0100884/,tt0100884,1990,Drama,6.4,164,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wisdom,Minnesota,https://en.wikipedia.org/wiki/Wisdom_(film),https://www.imdb.com/title/tt0092225/,tt0092225,1986,"Crime,Drama",5.8,3048,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wonderstruck,Minnesota,https://en.wikipedia.org/wiki/Wonderstruck_(film),https://www.imdb.com/title/tt5208216/,tt5208216,2017,"Drama,Mystery",6.2,9325,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wonderstruck,New Jersey,https://en.wikipedia.org/wiki/Wonderstruck_(film),https://www.imdb.com/title/tt5208216/,tt5208216,2017,"Drama,Mystery",6.2,9325,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wonderstruck,New York,https://en.wikipedia.org/wiki/Wonderstruck_(film),https://www.imdb.com/title/tt5208216/,tt5208216,2017,"Drama,Mystery",6.2,9325,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wooly Boys,Minnesota,https://en.wikipedia.org/wiki/Wooly_Boys,https://www.imdb.com/title/tt0268040/,tt0268040,2001,Comedy,6.2,659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wooly Boys,North Dakota,https://en.wikipedia.org/wiki/Wooly_Boys,https://www.imdb.com/title/tt0268040/,tt0268040,2001,Comedy,6.2,659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wrongfully Accused,Minnesota,https://en.wikipedia.org/wiki/Wrongfully_Accused,https://www.imdb.com/title/tt0120901/,tt0120901,1998,"Action,Comedy,Thriller",6.2,23270,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
You'll Like My Mother,Minnesota,https://en.wikipedia.org/wiki/You%27ll_Like_My_Mother,https://www.imdb.com/title/tt0068005/,tt0068005,1972,"Drama,Horror,Thriller",6.6,580,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Young Adult,Minnesota,https://en.wikipedia.org/wiki/Young_Adult_(film),https://www.imdb.com/title/tt1625346/,tt1625346,2011,"Comedy,Drama",6.2,79572,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Younger Brothers,Minnesota,https://en.wikipedia.org/wiki/The_Younger_Brothers,https://www.imdb.com/title/tt0042061/,tt0042061,1949,Western,5.1,141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Baby Doll,Mississippi,https://en.wikipedia.org/wiki/Baby_Doll,https://www.imdb.com/title/tt0048973/,tt0048973,1956,"Comedy,Drama",7.4,6695,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ballast,Mississippi,https://en.wikipedia.org/wiki/Ballast_(film),https://www.imdb.com/title/tt1153690/,tt1153690,2008,Drama,6.9,2208,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Biloxi Blues,Mississippi,https://en.wikipedia.org/wiki/Biloxi_Blues_(film),https://www.imdb.com/title/tt0094746/,tt0094746,1988,"Comedy,Drama",6.6,14124,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Broadway Bound,Mississippi,https://en.wikipedia.org/wiki/Broadway_Bound_(film),https://www.imdb.com/title/tt0102521/,tt0102521,1992,"Comedy,Drama",6.5,114,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cat on a Hot Tin Roof,Mississippi,https://en.wikipedia.org/wiki/Cat_on_a_Hot_Tin_Roof_(1958_film),https://www.imdb.com/title/tt0051459/,tt0051459,1958,Drama,8.0,44285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cat on a Hot Tin Roof,Mississippi,https://en.wikipedia.org/wiki/Cat_on_a_Hot_Tin_Roof_(1984_film),https://www.imdb.com/title/tt0088888/,tt0088888,1984,Drama,6.5,488,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Chamber,Mississippi,https://en.wikipedia.org/wiki/The_Chamber_(1996_film),https://www.imdb.com/title/tt0115862/,tt0115862,1996,"Crime,Drama,Thriller",6.0,12507,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Cookie's Fortune,Mississippi,https://en.wikipedia.org/wiki/Cookie%27s_Fortune,https://www.imdb.com/title/tt0126250/,tt0126250,1999,"Comedy,Drama",6.8,12662,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crimes of the Heart,Mississippi,https://en.wikipedia.org/wiki/Crimes_of_the_Heart_(film),https://www.imdb.com/title/tt0090886/,tt0090886,1986,"Comedy,Drama",6.4,3613,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Crisis,Mississippi,https://en.wikipedia.org/wiki/The_Crisis_(1916_film),https://www.imdb.com/title/tt0006557/,tt0006557,1916,"Drama,History,War",6.6,9,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Crossroads,Mississippi,https://en.wikipedia.org/wiki/Crossroads_(1986_film),https://www.imdb.com/title/tt0090888/,tt0090888,1986,"Drama,Music,Mystery",7.1,14090,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Crossroads,New York,https://en.wikipedia.org/wiki/Crossroads_(1986_film),https://www.imdb.com/title/tt0090888/,tt0090888,1986,"Drama,Music,Mystery",7.1,14090,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Deadpool 2,Mississippi,https://en.wikipedia.org/wiki/Deadpool_2,https://www.imdb.com/title/tt5463162/,tt5463162,2018,"Action,Adventure,Comedy",7.7,465793,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deadpool 2,New York,https://en.wikipedia.org/wiki/Deadpool_2,https://www.imdb.com/title/tt5463162/,tt5463162,2018,"Action,Adventure,Comedy",7.7,465793,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dixieland,Mississippi,https://en.wikipedia.org/wiki/Dixieland_(film),https://www.imdb.com/title/tt4188436/,tt4188436,2017,"Crime,Drama",5.3,1104,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Django Unchained,Mississippi,https://en.wikipedia.org/wiki/Django_Unchained,https://www.imdb.com/title/tt1853728/,tt1853728,2012,"Drama,Western",8.4,1329151,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Django Unchained,Tennessee,https://en.wikipedia.org/wiki/Django_Unchained,https://www.imdb.com/title/tt1853728/,tt1853728,2012,"Drama,Western",8.4,1329151,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Django Unchained,Texas,https://en.wikipedia.org/wiki/Django_Unchained,https://www.imdb.com/title/tt1853728/,tt1853728,2012,"Drama,Western",8.4,1329151,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Don't Kill It,Mississippi,https://en.wikipedia.org/wiki/Don%27t_Kill_It,https://www.imdb.com/title/tt3113696/,tt3113696,2016,"Action,Comedy,Fantasy",5.2,4113,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
For Us the Living: The Medgar Evers Story,Mississippi,https://en.wikipedia.org/wiki/For_Us_the_Living:_The_Medgar_Evers_Story,https://www.imdb.com/title/tt0085558/,tt0085558,1983,"Comedy,Drama,Romance",6.9,121,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Free State of Jones,Mississippi,https://en.wikipedia.org/wiki/Free_State_of_Jones_(film),https://www.imdb.com/title/tt1124037/,tt1124037,2016,"Action,Biography,Drama",6.9,50645,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Freedom Song,Mississippi,https://en.wikipedia.org/wiki/Freedom_Song_(film),https://www.imdb.com/title/tt0213668/,tt0213668,2000,Drama,7.2,835,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ghosts of Mississippi,Mississippi,https://en.wikipedia.org/wiki/Ghosts_of_Mississippi,https://www.imdb.com/title/tt0116410/,tt0116410,1996,"Drama,History",6.7,10010,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Go for Broke!,Mississippi,https://en.wikipedia.org/wiki/Go_for_Broke!_(1951_film),https://www.imdb.com/title/tt0043590/,tt0043590,1951,"Drama,History,War",6.7,1235,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Help,Mississippi,https://en.wikipedia.org/wiki/The_Help_(film),https://www.imdb.com/title/tt1454029/,tt1454029,2011,Drama,8.0,421990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Horse Soldiers,Mississippi,https://en.wikipedia.org/wiki/The_Horse_Soldiers,https://www.imdb.com/title/tt0052902/,tt0052902,1959,"Adventure,Romance,War",7.2,9334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
In the Heat of the Night,Mississippi,https://en.wikipedia.org/wiki/In_the_Heat_of_the_Night_(film),https://www.imdb.com/title/tt0061811/,tt0061811,1967,"Crime,Drama,Mystery",7.9,66584,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Intruder in the Dust,Mississippi,https://en.wikipedia.org/wiki/Intruder_in_the_Dust_(film),https://www.imdb.com/title/tt0041513/,tt0041513,1949,"Crime,Drama",7.5,1919,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Ladykillers,Mississippi,https://en.wikipedia.org/wiki/The_Ladykillers_(2004_film),https://www.imdb.com/title/tt0335245/,tt0335245,2004,"Comedy,Crime,Thriller",6.2,98268,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LaLee's Kin: The Legacy of Cotton,Mississippi,https://en.wikipedia.org/wiki/LaLee%27s_Kin:_The_Legacy_of_Cotton,https://www.imdb.com/title/tt0274622/,tt0274622,2001,Documentary,7.7,212,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Life,Mississippi,https://en.wikipedia.org/wiki/Life_(1999_film),https://www.imdb.com/title/tt0123964/,tt0123964,1999,"Comedy,Crime,Drama",6.8,44982,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Life,New York,https://en.wikipedia.org/wiki/Life_(1999_film),https://www.imdb.com/title/tt0123964/,tt0123964,1999,"Comedy,Crime,Drama",6.8,44982,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"The Long, Hot Summer",Mississippi,"https://en.wikipedia.org/wiki/The_Long,_Hot_Summer",https://www.imdb.com/title/tt0051878/,tt0051878,1958,Drama,7.4,9671,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miss Firecracker,Mississippi,https://en.wikipedia.org/wiki/Miss_Firecracker,https://www.imdb.com/title/tt0097892/,tt0097892,1989,Comedy,6.0,1907,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mississippi Burning,Mississippi,https://en.wikipedia.org/wiki/Mississippi_Burning,https://www.imdb.com/title/tt0095647/,tt0095647,1988,"Crime,Drama,History",7.8,86609,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mississippi Hare,Mississippi,https://en.wikipedia.org/wiki/Mississippi_Hare,https://www.imdb.com/title/tt0041655/,tt0041655,1949,"Animation,Comedy,Family",7.6,652,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mississippi Masala,Mississippi,https://en.wikipedia.org/wiki/Mississippi_Masala,https://www.imdb.com/title/tt0102456/,tt0102456,1991,"Drama,Romance",6.6,4691,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Mudbound,Mississippi,https://en.wikipedia.org/wiki/Mudbound_(film),https://www.imdb.com/title/tt2396589/,tt2396589,2017,"Drama,War",7.4,41124,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Murder in Mississippi,Mississippi,https://en.wikipedia.org/wiki/Murder_in_Mississippi,https://www.imdb.com/title/tt0100209/,tt0100209,1990,"Crime,Drama",7.0,420,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
My Dog Skip,Mississippi,https://en.wikipedia.org/wiki/My_Dog_Skip_(film),https://www.imdb.com/title/tt0156812/,tt0156812,2000,"Comedy,Drama,Family",7.0,19136,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"O Brother, Where Art Thou?",Mississippi,"https://en.wikipedia.org/wiki/O_Brother,_Where_Art_Thou%3F",https://www.imdb.com/title/tt0190590/,tt0190590,2000,"Adventure,Comedy,Crime",7.7,281198,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ode to Billy Joe,Mississippi,https://en.wikipedia.org/wiki/Ode_to_Billy_Joe_(film),https://www.imdb.com/title/tt0074995/,tt0074995,1976,Drama,6.6,1437,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
